Name_file,cor_RG,cor_RB,cor_RH,cor_RS,cor_RV,cor_RI,cor_GB,cor_GH,cor_GS,cor_GV,cor_GI,cor_BH,cor_BS,cor_BV,cor_BI,cor_HS,cor_HV,cor_HI,cor_SV,cor_SI,cor_VI,mean_H,std_H,mean_S,std_S,mean_V,std_V,std_hist_H,kurt_hist_H,skew_hist_H,std_hist_S,kurt_hist_S,skew_hist_S,std_hist_V,kurt_hist_V,skew_hist_V,mean_R,std_R,mean_G,std_G,mean_B,std_B,std_hist_R,kurt_hist_R,skew_hist_R,std_hist_G,kurt_hist_G,skew_hist_G,std_hist_B,kurt_hist_B,skew_hist_B,nump_sobel,hu_sobel1,hu_sobel2,hu_sobel3,hu_sobel4,hu_sobel5,hu_sobel6,hu_sobel7,nump_canny,hu_canny1,hu_canny2,hu_canny3,hu_canny4,hu_canny5,hu_canny6,hu_canny7,mean_I,std_I,entropy_I,std_hist_I,kurt_hist_I,skew_hist_I,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,com_entropy,com_inertia,com_energy,com_correlation,com_homogeniety,FFT_energy,FFT_entropy,FFT_intertia,FFT_homogeneity,SNM,EME
d3_t4_40uL_r1.jpg,0.9957487662044456,0.984106280806702,-0.13345602854220817,-0.11297121169434655,0.9942733429814208,0.9973815908195892,0.9949366332924308,-0.0933732211944429,-0.0899317880934045,0.9985889018766536,0.9997572883538436,-0.03422249586939847,-0.08062119228981394,0.9946193118294974,0.9937894273046252,0.2377426225396463,-0.08092794620740189,-0.0993296769878173,-0.05092897082230617,-0.09629471760558196,0.9984336874497244,0.38892952,0.2644993692004747,0.08619326,0.0629577835279532,0.39256448,0.25555094806719963,0.01141193916181988,34.04703891205092,5.080690865108299,0.00928651444323491,26.775926973822035,3.9654629639165417,0.00365087257306258,4.346786074684725,1.4776251218983003,94.9570056903406,64.51215641640438,96.72390539428986,63.640629520665215,96.78285898825136,62.41124929414361,0.00351555666493367,5.264171986087705,1.7218748775461177,0.00358640562012167,4.706621210622158,1.5621717402902398,0.00369468651633683,4.121236937377884,1.400660099864118,0.9435489406424448,0.03703703705428374,0.03703703705428374,0.00617283951335897,-6.7201497743531e-4,0.49794238683211406,-0.00246405070774492,-0.1181250650987168,0.06197486438040326,0.1339353757082588,0.1339353757082588,-0.15839811004008408,0.01951505293730072,22.174287456182626,-0.979339381791996,13.885840196668363,96.20120198177337,63.64434106793984,7.4618382471955105,0.00360593139470408,4.79729161490199,1.6053138660863526,0.02623578972140423,0.08711699132135003,0.05150928437010121,0.3428280793810115,0.6218546008109918,0.5675170057054553,0.21435750328297223,0.1546728946864798,0.2684775360242444,0.14424384750719738,0.6447283653975533,13.321214605536982,0.00129261688811026,0.9983557804003168,0.541626212124699,0.8675259339785637,-0.01519686797825741,-6.345297546473184,0.00171366374096696,0.24883686637512692,5.111684975693968
d1_t3_80uL_r4.jpg,0.994907111803478,0.9831322994339714,-0.1504396444552188,-0.27971913477498733,0.9944555564093102,0.9970154532379958,0.9947902151080132,-0.08910271881430348,-0.25440151021329505,0.9988876502233904,0.9996607773152208,-0.03177313178640973,-0.2572456949131312,0.9939580765681636,0.9935616260171092,0.312998773861808,-0.08048923494256953,-0.10206146007327528,-0.22856374047309816,-0.2634429495183201,0.998772755579277,0.31036296,0.22512130889745968,0.12515707,0.07655500636216958,0.2867429,0.23003126545058208,0.01354714298210871,96.52814271396356,8.509611115243588,0.0077406492138884404,12.716605783564424,2.7412188803846087,0.00597310776064524,14.04835608626173,3.22678798117813,68.76875522533501,58.55818285649747,70.75009986508368,57.003710202474934,68.94992567787294,55.45939995592272,0.00597742294155983,15.401340473854711,3.4314681161185567,0.00600218172215159,15.42170793816505,3.3971115025172125,0.00611442609564029,13.347743985612114,3.1486828125643527,0.9132372153001184,0,0,0,0,0,0,0,0.06084174731827086,1.3819999999925496,1.3819999999925496,1.535999999996275,-1.1969224678884365,1.9524444444291296,-2.068750461373992,-3.2080651824409516,69.97133450133285,57.16711685364693,6.964468180172361,0.00606865402526512,15.805688744069066,3.45286329249208,0.0316798136136649,0.09404033269129748,0.05333389458065725,0.3511056619359337,0.5621340512076723,0.5609530245220475,0.215810247930405,0.179490067852684,0.3603055421814115,0.15735087078988494,0.7486953473566405,30.189892973287268,0.00287227490804453,0.995383377663348,0.5464002540341255,0.8391647325930144,-0.02115011084548132,8.672400686865227,0.00190647879122499,0.07968931936043382,7.38746673985557
d4_t2_60uL_r2.jpg,0.9947844239145986,0.9730597056580408,-0.5281265242904024,-0.1024676281639802,0.9943951388731168,0.9965648236077468,0.9892883183999804,-0.48452054080876816,-0.1015446173611292,0.9982873376806124,0.9997386560862156,-0.4033795817641789,-0.13696945374215433,0.986302505235806,0.9878981451417675,0.11884661380374716,-0.4793512885789509,-0.49050197630660886,-0.05706809420559462,-0.10565341229658688,0.998305401274046,0.3842855,0.2287126830545899,0.11713847,0.07372644350899998,0.39599344,0.25191486381697353,0.00941054324502245,20.422445926051655,3.760188676508516,0.00710373607520847,5.477626421376286,1.8123513987347208,0.00337356906895204,4.3115074138601175,1.3553524749207242,95.7772924240941,65.04660220883717,97.3913349739338,62.96212908452344,94.32514720957263,58.71819125072489,0.00355757900015875,5.729907427455725,1.693131585450066,0.00349295311387544,4.644907430169697,1.4630323940463554,0.00358690560036142,3.4233475592540192,1.1519719280046412,0.935357190679859,0.12962962961238292,0.12962962961238292,0,-0.00807815188449386,0.07613168724279874,5.834411232168205e-14,-0.00575502325941268,0.05131433702524702,0.19958847750806144,0.19958847750806144,0.1409465021246837,0.07077620042850516,0.5174897119609846,0.09017958501586663,-0.02394407562611276,96.54647861649444,62.95078933179977,7.461500651358992,0.00352246669428117,4.822148149794752,1.5023797503831358,0.02298523870072616,0.08228693369595783,0.043063504503078,0.3265913654543967,0.6099508262663034,0.588420454343776,0.2047110743904573,0.15408060624593195,0.28651213227434114,0.13479188863820032,0.6554266674419706,17.72049553660971,0.00132868633720447,0.99776513119796,0.536899324907618,0.8559088606695479,-0.01479629671274351,6.086620374755757,0.00169055416934162,0.22866607122990676,5.0966351449206195
d1_t3_80uL_r2.jpg,0.995525073565064,0.988376265044997,-0.09117201741541128,-0.2154900792735644,0.9963724545908554,0.9975197282286488,0.9965104484249664,-0.04694290947233745,-0.2005918932307551,0.9989553831134844,0.9996546764927088,-0.0060691827289782304,-0.20691380080533425,0.9953450102190428,0.9958161071223474,0.3404534810629844,-0.04455914027332881,-0.0562428572659191,-0.17817772960843567,-0.20620302216872263,0.999173966883946,0.3562287,0.24007263084212568,0.09263768,0.0686144336251265,0.33039987,0.2432011562673461,0.01203732135472901,42.96279295294183,5.718619106288902,0.0096456143556676,41.575100689619966,4.903495830122154,0.0044817587848725304,7.217332027797774,2.139380109976363,79.86324841144189,61.481972056333,82.29176920419624,60.7036924291816,81.12348387924371,59.415446059208456,0.00460736653898333,8.062885479633575,2.2900512266145534,0.00452081853928929,7.280460873492333,2.13859287994542,0.00462178076844448,7.663018602553802,2.196893053533285,0.9457769165938074,0.14833652057889923,0.14833652057889923,-5.155064367176298e-6,-3.710417177429724e-6,0.04682292972308128,1.376826730509204e-6,-1.050295150123519e-6,0.10085754569319871,0.5833333332557231,0.5833333332557231,0.22916666662786156,-0.03339105518501749,0.12152777781011535,-0.0171866003151503,-0.00482863799334759,81.43025253769837,60.68947316037785,7.247455912846893,0.00457495551941808,7.617830909627909,2.202406891353078,0.03784117011532239,0.10182847434115462,0.07502613496852936,0.4043595154511833,0.5857492322390427,0.533270310076799,0.23620764615106557,0.16790980247009293,0.2818212030376661,0.16784855664562884,0.7846470712190434,38.63536095880069,0.00142811701912215,0.9947580189732138,0.48599571809791514,0.8554508188677682,-0.02665518314996172,8.94547257285531,0.0018300774050752,0.20436404703573663,7.755715249601931
d4_t4_60uL_r4.jpg,0.9944814715024928,0.9693104870637336,-0.1221176002898298,0.0670834114628974,0.995102903087258,0.9962374789964716,0.9873679407663782,-0.07568955013866932,0.04834887948321378,0.9981537887150236,0.9997486215831836,0.00564456516676529,-0.02667407934862961,0.9819403767867462,0.9859912940480128,0.0424181547247623,-0.07172788641283681,-0.08133317409114296,0.09416691837998822,0.04602295053628128,0.9982614638695032,0.3783186,0.2561988194394848,0.094855,0.07312887914479664,0.38927147,0.25067488574890995,0.01050271305593041,33.48713493557393,4.796100090370313,0.00912408311130092,43.77166405183373,4.968243165814892,0.00306370757740463,3.7703984774093193,1.1634309664182263,94.50020648160964,63.17327323530524,95.97877909168346,62.064575412375234,93.9861280366018,59.454542015735456,0.00317247100281837,3.528608217994853,1.1579291217102723,0.00311340858869627,3.4209917565166172,1.075808211905137,0.00317853376937274,3.5393261619970735,1.0781707863393497,0.9600224597979744,0.05972478075682122,0.05972478075682122,0.0754706304546326,0.00304797768614633,0.2316534499027336,0.00145152942763204,-0.01095297978360843,0.10465073101241253,0.15226337479220495,0.15226337479220495,-0.12551440329601363,-0.00589882130256466,0.1522633744817641,-0.00589872225058381,0.01627770177372215,95.30793553272818,61.924732378344864,7.549180376531861,0.00314148183095233,3.5144065688089765,1.1147456065357635,0.03343609138225607,0.09096952952814805,0.0725064646386464,0.392252666339016,0.6273266430395639,0.5392208071029263,0.2265308592669582,0.14742802456234988,0.22637004100615415,0.15131023380561917,0.7794639907774719,36.38822030059429,9.0561230199088e-4,0.9952578216865902,0.47225590354030056,0.8648774800675095,-0.02550410138529394,7.932066948428467,0.00176098636434353,0.36684212808202554,6.069960788123154
d5_t5_60uL_r2.jpg,0.9921748808803474,0.9624146266076016,-0.49477688854963786,0.1289883238714573,0.9927308514330262,0.994969605847606,0.9864619828482684,-0.43301254124803024,0.12012716658117366,0.9977303606756556,0.9996187067908088,-0.33354469394117864,0.0703552179720806,0.9815033475442768,0.9837909062915408,-0.00442156487058552,-0.4302394058222499,-0.4435674959807522,0.1709181791513818,0.1182225589283531,0.9979511561556108,0.3155926,0.2252826943982512,0.1266336,0.07537111531038397,0.439696,0.26171382356290585,0.00886367416650718,16.529063582020015,3.411697827488793,0.00695254100516603,4.7402606343883535,1.7097813356513945,0.00392154596303258,3.389099237893424,1.1372736984697962,107.50218577943711,67.22878476837562,107.32235211247004,64.16353798411583,101.30427962673528,58.87963127831475,0.00390058508281449,4.169005321350955,1.3740328983175505,0.00399973864559871,3.3211831552867497,1.1438160305180065,0.00399148839012589,3.6081473292006754,1.209443298089692,0.9611195691679636,0.04682423439840173,0.04682423439840173,8.206465550885542e-6,3.3073276896160056e-6,0.14833182907623227,-2.956611369127362e-6,-7.2973453056300095e-6,0.07602236527778247,0.08333333331393078,0.08333333331393078,0.04166666662786156,3.0406234704514614e-8,0.4270833332557231,0.0883884424787276,0.16572832042799113,106.68916472281391,64.25644890076202,7.282608813927825,0.00401529433914614,3.521709751553579,1.2091272587269646,0.02871854219577649,0.08442007361185468,0.06118587881857853,0.3821243350433772,0.6215167933837075,0.5639214265607911,0.225321983257561,0.14206264747570388,0.2164664977554984,0.14207653189950767,0.7143507383891586,21.77527275020495,0.00118730619619253,0.9973637292772286,0.49864988527945325,0.8727020344014987,-0.01952636439152538,-6.267791600376654,0.00163688119810063,0.36349577863138255,5.002787971107163
d5_t2_100uL_r2.jpg,0.9957843919546304,0.9828934857828256,-0.5610652554192213,-0.2827519576363353,0.993214604135262,0.9973948452010848,0.993639587076611,-0.5189337142870222,-0.24863322872217175,0.9984750634009788,0.9997447946538682,-0.4548706359635306,-0.2231223935441707,0.9956002365842542,0.9927537846129564,0.3809480863111908,-0.5026336655621444,-0.5257670375399206,-0.2141638865668968,-0.2565474882070816,0.998276336275868,0.339469,0.2013886640291034,0.10463182,0.06586861518199028,0.45358706,0.27282224738312544,0.00936703350475406,37.5527929624134,5.014845913530971,0.00851029043481008,9.184404355774364,2.5871754033752397,0.00397756548788803,2.2092703564268836,0.8320864228926486,110.40387577796308,70.16652088144816,113.20383954522283,68.89421686021892,108.92972873830172,64.55735244895892,0.00387102470794156,2.559358818671524,0.9877384364053018,0.00403088556515314,2.587860526733064,0.9796813429300042,0.00449435941122967,3.717754786473471,1.2995673678356692,0.96123434368667,0.04683389555962083,0.04683389555962083,5.210231240313667e-6,1.5774140088427614e-7,0.14831473664881062,-5.969963073040173e-6,5.978181843189687e-7,0.04784859665646073,0.08333333331393078,0.08333333331393078,0.08333333325572312,1.4348188415169716e-7,0.16666666651144624,3.476161509752274e-7,4.76837158203125e-7,111.8726171628414,68.68167564943047,7.254028603557744,0.00403210928479427,2.5732618134268677,0.989747144949692,0.02356164945692444,0.08261783725320537,0.04311157005184497,0.33841739225844464,0.5990912945991167,0.5978554277477619,0.2072274994244779,0.15789235827106793,0.27100044079662283,0.1363020132101523,0.6289989697944939,11.68028878638546,0.00164371314190599,0.9987620512500992,0.5652670889161623,0.8641645982401288,-0.01249099207040794,-5.084924709084491,0.00163003135073315,0.2666816490995465,4.4164404986509656
d1_t4_100uL_r1.jpg,0.9947990157846068,0.9875982856140584,-0.16115574607996647,-0.2478382692473215,0.9961282633262044,0.9971734967404188,0.9965712332138408,-0.11486738955867334,-0.2312806876209441,0.998734544345567,0.9995850935169072,-0.07525125560039143,-0.24041171801139496,0.9954228457444096,0.9957649749860176,0.2383416840260046,-0.11632497649447351,-0.12491955490016904,-0.2131614245672292,-0.23754618039742265,0.9991391666789712,0.3598839,0.25824585690829915,0.115067415,0.08704007372397778,0.30403164,0.24715162951211372,0.01163928251948939,57.303543792772885,6.364439985163134,0.00943944506346817,72.83696911185476,6.7193927657757655,0.0049937981911268,9.439993633885036,2.595389258767961,72.98061323350201,62.839110991899076,74.8356001300778,60.87551840788464,73.87738480632925,59.66989189274353,0.00479471456647613,8.91191580145191,2.5358356389674106,0.00504662450028605,9.886290325848416,2.6737539712156444,0.0050681400148409,9.203565167745156,2.515829138440095,0.9427882781459188,0.07993197278594788,0.07993197278594788,0,-1.795953296510898e-12,0.07993197278910326,3.823416197650154e-12,4.489883241277245e-13,0.0842298686056809,0,0,0,0,0,0,0,74.15215612935313,61.242882581600895,7.185151386653961,0.00503650025746603,9.695940420779062,2.653614729035304,0.03580991426616755,0.09746950363585656,0.0694347775202213,0.3896954439681435,0.5922154770325486,0.5385339320081505,0.2373359519762556,0.16467576095937292,0.28425658982391433,0.16597404060582782,0.7659777270591253,33.14289046495432,0.0017570479357896,0.9955840715217024,0.4985479532417419,0.8299569734448293,-0.02547130362136881,9.20594866851514,0.00187998194486965,0.12603325368631266,8.599733533415822
d5_t4_60uL_r1.jpg,0.9939364483396108,0.9736563119012788,-0.3644096498114814,0.04261287211938354,0.995588459919714,0.9961833485945448,0.9904715563125358,-0.32862933165162417,0.02465856672697317,0.9978111614572056,0.9996626866861996,-0.26393340272101645,-0.02812157128331138,0.9844499906870616,0.9888574325112516,0.19558484770709475,-0.32244662384779976,-0.3335488624249628,0.07607056226485069,0.0246024595831514,0.9982499100553316,0.4060357,0.2673710329936244,0.09402723,0.07116188339004055,0.39308777,0.24868367135374955,0.01030466544848795,41.1694312916695,5.2127085634678565,0.00942735055223272,47.93973001449845,5.253999436744809,0.00365709047151805,3.784731638521664,1.303101181770926,95.3996189936075,63.484002802649094,96.54633008476436,61.85274238390154,95.3236146321758,58.44444647884346,0.00372305898655051,4.458165562685525,1.5228215922372816,0.00372376525477814,3.9580869689274336,1.361373112511727,0.0037294369291734,3.6371720575637383,1.2439824854239492,0.949858163450167,0.04681680278675022,0.04681680278675022,1.3854119826968536e-5,-2.0996053683421384e-6,0.14837104299394355,-8.096493805850853e-7,7.359393509422416e-6,0.07144601265445331,0.02777777783921919,0.02777777783921919,0,-2.0991106191949176e-9,1.8333333333330304,0.02160604086296258,4.115903174891995e-11,96.04963435313869,61.80392453898059,7.398197035694185,0.00374329723351213,4.057490853609762,1.3976854066969473,0.02806640687705658,0.08708512603201268,0.05314643195633567,0.3612433481010651,0.6240840204598487,0.5600917196566313,0.2147850445137994,0.15135373692680007,0.25446763928090266,0.14604523395542365,0.7147540543134465,23.444636888620604,0.00135110607959569,0.9969316727208978,0.5212683659306321,0.8635869878394153,-0.02121897322449548,-7.552452455822512,0.00178501495701359,0.31190881692318256,5.30067761813083
d2_t5_60uL_r5.jpg,0.9948904249744138,0.9824421578911302,-0.2710018457475399,-0.23039603636702305,0.9957437035477074,0.9969546080236458,0.9943966007554086,-0.21693567752124235,-0.2316985839025471,0.9984574233250938,0.999673629688958,-0.15211672022588169,-0.25618862429486183,0.991814866129496,0.993193867452379,0.1431530982094067,-0.2146429856906956,-0.22698321280569228,-0.19568373252253787,-0.23445497321693015,0.9987535301562294,0.38050115,0.21990781816407992,0.092277795,0.0570520988115133,0.38849398,0.2338709470779686,0.01010549882150843,19.253630744407793,3.839772661792252,0.00846654843127268,6.285833897825457,2.170188281540996,0.00300658454684797,4.131250942780811,1.146526336727721,94.09428501663668,59.7317519064115,96.40725374958224,58.255248263956304,95.19179947316243,56.607582870410376,0.00313196126517023,3.3961667704594065,1.0553502735450802,0.00306242840082972,3.885230424951184,1.0823881432420608,0.00303903546804435,3.6004361627104786,0.9614711453749611,0.9471013245204508,0.1484188934721107,0.1484188934721107,-1.455404891291484e-5,-7.492405249847608e-6,0.04680487258875437,4.774297618922374e-6,-1.943530997702248e-6,0.08576132076214782,0.15226337479220495,0.15226337479220495,-0.12551440319253335,-0.00589897406283464,0.15226337453350425,-0.00589886177857975,0.01627763688440393,95.56718528995756,58.39592030166281,7.540251991605976,0.00310207955051179,3.832065301501505,1.1022146009761669,0.03073903839374957,0.09015935450792864,0.06165073621125778,0.3673881184524414,0.6073875479592941,0.5624338271702028,0.2219522740005408,0.15820415036296917,0.2637811422678365,0.15175065058969578,0.6965349461091228,24.48220278057608,0.00104528304367928,0.996411682911119,0.5047970705378902,0.8833709174955996,-0.02168979221033819,7.075685292177733,0.00174275908631706,0.2607699920559541,5.028279463473467
