"","Name_file","rotulo","cor_RG","cor_RS","cor_RV","cor_GV","cor_GI","cor_BV","cor_HS","cor_HV","std_H","std_S","std_I","mean_H","mean_S","mean_B","entropy_I","kurt_hist_H","kurt_hist_R","std_hist_S","std_hist_R","nump_sobel","hu_sobel1","hu_sobel3","hu_sobel4","hu_sobel5","hu_sobel6","hu_sobel7","nump_canny","hu_canny1","hu_canny3","hu_canny4","hu_canny5","hu_canny6","hu_canny7","lbp_3","lbp_4","lbp_5","lbp_6","lbp_9","com_energy","com_correlation","FFT_energy","FFT_intertia","FFT_homogeneity","SNM","EME"
"157","d2_t3_80uL_r4.jpg","1",0.994473997878493,-0.145971176903198,0.994195753448397,0.998490511764506,0.999630749590376,0.994545888932751,0.255080037349045,-0.134717630955153,0.24582014986339,0.0598283809925612,59.9814017078369,0.38043675,0.08970252,92.9265071750953,7.30470469923868,34.2813465326234,4.9253472448852,0.00876514438698243,0.00418912361520853,0.93748051927593,0,0,0,0,0,0,0.0571115754603077,0.0727937433656083,-0.00727540772813203,-0.00304651083688312,0.0954260365856731,0.00192583711695112,0.00339306064967443,0.347217193442444,0.60081737513223,0.574145549499582,0.218850073111809,0.145701417798918,0.00167263268450943,0.996741125680797,0.874535648314981,6.64439336126615,0.00174475010956987,0.219198945508907,4.87715488962576
"158","d2_t3_80uL_r5.jpg","1",0.99553541529761,-0.199598647420126,0.996194763324263,0.998838513239302,0.99969195068342,0.994827658382715,0.121427725439122,-0.0895037926026235,0.260282227317625,0.0539292814621072,58.7692991068102,0.3762234,0.08472694,90.804993591756,7.46730800468198,25.779838112586,3.59555966696689,0.00904325718517744,0.00355244245680706,0.95258011992812,0.148307260010589,-2.06764200931198e-05,1.11415677083588e-05,0.0468340764940685,3.73492569839428e-06,-2.92953888245522e-06,0.074232107834036,0.152263374585244,-0.125514403296014,0.00589881779149322,0.152263374533504,0.00589876043128631,-0.0162777017737222,0.381684376345972,0.606461841650771,0.552074919342177,0.232402730896587,0.159837516846973,0.00120468439653219,0.995509664614219,0.873322692401174,7.68626411932522,0.00176599604811785,0.257124121512781,5.21499602889011
"159","d2_t4_100uL_r1.jpg","1",0.996220129232765,-0.253550064974008,0.996914444786352,0.998844194689915,0.999740814813245,0.994568793892161,0.110194037886697,-0.226597340594519,0.223911179899231,0.0535445538645889,59.1223720765146,0.3966186,0.0819115,94.7605038376323,7.54973226574438,18.0120102237196,2.62627824306871,0.00899173879652847,0.00323800356715692,0.9525373607937,0.148380677459062,-1.34021287822398e-05,-5.62640817075257e-06,0.0468163022887674,7.22489872587168e-06,-1.40599378048921e-06,0.064269229514155,0.159465020729436,-0.126543209888041,-0.0734557496512726,1.50925925925064,0.18924261226123,2.59451233439793,0.339215659757,0.63165453212963,0.568936726250105,0.218778267759401,0.147346186449029,0.00108703670766563,0.996970629002211,0.889436421999578,6.75281244358391,0.00174127306149968,0.251585945133314,5.18806270590503
"160","d2_t4_100uL_r2.jpg","1",0.995783435208311,-0.229941898207958,0.995689140995647,0.998768435023196,0.999700135290326,0.994879954593414,0.246536359656535,-0.151160089087897,0.230242194125736,0.0558489463102377,58.2143060779459,0.398289,0.07970191,94.5564718763046,7.51062797968687,24.4361804298483,3.33864479960333,0.00914779713278293,0.00340405001381212,0.95794751653822,0.148368345180715,-2.61152598082687e-05,1.1926290273448e-06,0.0468125342841704,6.43759281323736e-06,-2.78229103622476e-06,0.105975138939056,0,0,0,0,0,0,0.390839125550108,0.61629639837941,0.540730047157744,0.232514917120244,0.159674217870504,0.00100224382607304,0.995060718860452,0.888921211856465,7.79692577090876,0.00176717120212527,0.319261950127357,5.82168158142853
"161","d2_t4_100uL_r3.jpg","1",0.995961911576376,-0.241314057246911,0.996568141903768,0.99895046365172,0.999710053024005,0.995225219459054,0.189368185791527,-0.121754625383231,0.226358539453956,0.0564700539504865,59.7350727698275,0.3455624,0.08300286,93.5381754677343,7.53149534973461,23.5615440928744,2.76565091982838,0.00912133136332794,0.00332069710590355,0.953559079058264,0.14834140962577,-1.23175464089601e-05,8.00624398175153e-06,0.0468203334344535,5.03710006318897e-06,-2.25814390086353e-06,0.0740745741809094,0.111111111007631,-0.0555555555038154,-0.0104752233879701,0.111111111240461,-0.0104755507943614,0.0209513669821595,0.347978954863655,0.631327683023758,0.56485588570609,0.218899320323496,0.147804123669484,0.00110744682839186,0.99681657072673,0.881504047095597,7.07902413452575,0.00172769673323673,0.257770189614538,5.23483797643403
"162","d2_t4_100uL_r4.jpg","1",0.995232943859352,-0.28073279191976,0.995069893652383,0.99892408491527,0.999675822288313,0.994689090043685,0.220820367876182,-0.135034817260738,0.203095758644946,0.0559746741848685,58.3440047272268,0.3668007,0.085666694,94.0597277593426,7.4708348313768,26.666307851593,2.99036742110197,0.00873540269909031,0.00357052119807942,0.959070506436938,0.148321749065442,-2.59160880623221e-05,4.2459212243856e-06,0.0468227449622253,4.55906662225849e-06,-1.67502503869628e-06,0.116817955235687,0,0,0,0,0,0,0.400506187063459,0.617292203523366,0.528141728378914,0.234864420737077,0.163600239943297,0.00104770593999862,0.994273653025542,0.878526036289305,8.38218294796756,0.00178587170687171,0.363039924312544,6.20416977957377
"163","d2_t4_100uL_r5.jpg","1",0.995492505114949,-0.152126882755976,0.996413852953643,0.998661854915784,0.99968808278381,0.994262386836307,0.109053477548644,-0.123756918575014,0.244002063439142,0.0497592649648673,57.1029875644005,0.3940197,0.07772355,92.7260017171168,7.48624491863392,26.8328365707181,3.15057845526863,0.00952420292093271,0.0034378180636326,0.95951722686759,0.148390370273945,-3.98523338624034e-05,-3.44032235768998e-06,0.0468119610089816,7.83868901406152e-06,-1.81138809462069e-06,0.106421859369708,0,0,0,0,0,0,0.393084369379539,0.617295848400952,0.537102275722816,0.235157604847888,0.162179626977922,0.00103647996715051,0.994671979037843,0.881763689527189,8.11895337776073,0.00178116208634982,0.317243861797681,5.73283926186636
"164","d2_t4_100uL_r6.jpg","1",0.99493884479759,-0.166871677723038,0.996284695063722,0.998568811219997,0.999638907093912,0.993364214410891,0.0584912164089517,-0.0684365505155547,0.250674271030819,0.0527479254575602,58.1095859088667,0.3943418,0.081122465,92.5815726134496,7.49299096551476,28.5743401816169,3.13750779885799,0.00922089156823392,0.00338799916841241,0.950965399983571,0.148411676444453,-4.52080219480078e-05,-6.844817455137e-07,0.0468044141846828,1.13692120888625e-05,-3.09818424214763e-06,0.0977305026786347,0.0761316873961025,0.0133744856446153,0.00366943997492623,0.517489711960985,0.0624604755538932,0.0239440603315538,0.387894117821772,0.600999340866282,0.549051792677352,0.232893401544262,0.159095809657343,0.00107986969563497,0.995655855250748,0.88543131732808,7.55370697694485,0.00174056717112453,0.26884128536305,5.39163482404128
"165","d2_t4_20uL_r1.jpg","1",0.995954813628553,-0.210522562611229,0.996763082969048,0.998151132260012,0.999726552571083,0.992779868150783,0.198135617200841,-0.118223024705499,0.231909776583405,0.060245321256917,57.4398949912822,0.38216823,0.07782345,92.3814576138828,7.37957904763905,30.1071357457758,3.27948877003129,0.00977642102404686,0.00367969420982926,0.95154939974052,0.148311539538232,-2.55907215195009e-05,9.63959910829314e-06,0.0468234101782634,7.62618528263938e-06,-1.60570004877586e-06,0.0800259705479583,0.0555555555038154,0,1.15949660539627e-07,0.166666666627862,-0.0222222053368171,5.96046447753907e-08,0.390966704355535,0.591338111617459,0.550604798893793,0.237579334364106,0.16474342849133,0.00123704576165013,0.995157080291756,0.88126528117738,7.67191169536442,0.00173571622029487,0.269628464318404,5.43737057383083
"166","d2_t4_20uL_r2.jpg","1",0.995524448749011,-0.129030012405848,0.996283251754156,0.99885577411784,0.99967915982716,0.995187288550325,0.217237166049486,-0.3841508277337,0.264787810660374,0.0519404610165898,60.6174601737984,0.44982797,0.07593142,100.255326044026,7.41033673572001,34.5534847240984,3.3020735072401,0.0099144769620847,0.00378688436683317,0.963130373726087,0.148332473627705,-5.855464641608e-06,-3.12286351514937e-06,0.0468241329780699,2.83449893640922e-06,-7.90062177467681e-07,0.090474952711773,0.121527777984738,-0.03125,-0.0110485668343698,1.26041666665697,0.365584057881161,-0.607669869008765,0.386914876167817,0.623279040972139,0.544975041644887,0.234722707753913,0.158842753433977,0.00126413485125063,0.995616325774078,0.885312066447842,7.70217662419852,0.00175312777828118,0.36826432870567,5.365433977325
